1.1378,-2.209,-1.067
-2.259,-1.8546,0.026803
-2.1256,0.51026,-0.81005
-2.5598,1.934,0.0029831
1.3374,2.5551,0.27262
-0.044168,0.9293,2.9774
2.3407,0.23115,0.49432
-1.3068,2.8557,0.098387
-2.7814,-1.0425,-0.01883
2.8381,-0.8098,0.03957
-1.1451,-2.2745,-0.21911
2.4946,-2.1871,-0.0025983
-1.0073,2.3849,0.93758
-0.0021073,0.69173,1.0823
0.4988,1.1895,4.5511
-2.824,0.1673,-0.081359
-2.8076,1.9629,0.00034312
-0.96008,2.0803,2.0066
-1.5236,0.48895,-2.4654
2.6261,-2.7133,-0.00041105
-2.6761,-2.8763,0.0005025
1.0889,0.59177,2.461
-2.3158,1.7775,0.0091589
0.7071,-2.5787,-0.88106
-2.5843,-2.184,0.0046303
1.7333,-2.4456,-0.093832
-1.5728,-1.5381,0.26585
-2.3711,2.1501,0.011392
1.1892,1.4025,2.3351
0.90318,0.097623,2.4271
-1.0417,0.97066,-0.11786
-2.2946,-2.1131,0.016141
-2.8814,2.7858,0.0001494
2.8222,-2.2568,-6.6323e-005
-0.19554,0.94016,3.0668
-1.2589,1.5272,1.2808
0.34871,-0.43324,0.46276
-1.3968,1.5224,0.779
2.3903,1.3707,0.091127
-0.55902,2.6299,0.91292
-1.4674,0.19898,-2.9451
2.7285,-1.3935,0.016803
-1.4995,2.566,0.15807
-2.5885,-1.2036,-0.016727
0.5495,-1.7802,-5.2885
0.8153,1.7902,3.915
0.010206,0.90487,2.6959
1.7757,-1.5998,-0.11986
0.60503,-2.3252,-2.0559
0.094594,2.027,5.5653
2.5247,-0.010632,0.27076
-1.3343,0.91512,-1.1243
2.5038,0.059037,0.29174
2.8451,-1.8163,0.0019247
-2.3329,-1.2159,-0.02243
-0.62149,-0.47547,3.0703
-1.1311,1.1631,0.60317
-2.4488,-0.58747,-0.2056
-1.2289,-1.161,0.98788
-2.3666,0.56297,-0.37033
-1.3036,-2.0687,-0.083371
-2.996,-1.2984,-0.0026401
0.30487,2.2254,3.5116
-2.7465,2.4283,0.00090049
-2.2142,2.0024,0.027911
1.8028,2.5073,0.07585
-2.1762,0.028394,-0.85861
-0.57025,-1.9586,-2.3755
0.4511,0.63731,0.60503
-1.7133,0.11959,-2.3122
2.9351,-0.060509,0.045561
1.1692,-0.53147,2.5497
-2.7913,-1.243,-0.0073898
1.8087,-0.92099,0.86893
-2.5001,0.066638,-0.30363
-0.799,1.4369,3.8375
0.14844,1.8271,7.0493
1.9015,-1.8632,-0.10239
-2.2578,1.926,0.021573
0.82739,-2.9033,-0.22699
2.3757,0.09225,0.4615
0.26713,0.63865,0.50571
1.5626,2.1321,0.44056
-0.70279,-2.4921,-0.60984
1.4032,-1.0081,0.79292
2.0385,-0.76966,0.72426
1.9693,-1.9409,-0.072741
-2.2229,2.2793,0.019885
-2.7355,1.1203,-0.03374
1.4026,-0.37697,3.0361
-0.72097,2.8779,0.29659
-0.60604,-0.35888,2.6382
-2.0592,-1.0438,-0.096115
-1.1156,2.367,0.7774
-1.5179,-1.1359,0.39686
-0.54679,1.2481,4.6169
-2.1382,2.2279,0.032456
-2.5011,-0.22957,-0.27084
-2.8177,1.5192,-0.0060886
1.2003,-1.7129,-1.6526
1.0794,0.34376,2.8914
2.1041,0.35139,0.9478
2.4106,-0.48289,0.33481
-0.85123,-0.066075,-0.3921
-1.4642,2.575,0.17079
-0.19946,-1.476,-4.2905
-0.41269,1.2152,5.1016
-0.58602,-1.909,-2.3822
2.1375,0.50521,0.75815
-0.75853,-1.6698,-1.2779
-1.686,0.13339,-2.4019
-0.39946,1.4478,6.6542
-2.5773,2.084,0.0034864
1.0793,-2.1801,-1.2979
2.1504,-1.801,-0.015458
0.64404,0.25827,0.89412
-2.0261,-2.9661,0.0035726
1.6289,1.5887,0.79848
-0.47358,-2.6591,-0.57308
0.51448,-1.9551,-4.57
1.3717,0.20575,3.379
-1.4816,2.5023,0.20214
1.5492,2.3222,0.29339
-2.5872,-1.8988,0.0066477
1.4224,1.1803,1.604
1.662,0.011421,2.716
-0.44702,0.66742,0.8636
2.1346,1.0248,0.38501
0.14155,-1.2071,-3.845
1.2238,-0.71033,1.924
0.40611,2.3272,2.5731
2.0577,2.3928,0.041271
2.634,1.8926,0.011381
-2.9919,-2.9815,7.5267e-005
-2.4752,-1.4356,0.0029003
-2.8632,-0.45549,-0.050825
-0.95361,0.24812,-1.8921
2.557,-1.209,0.056115
-0.97149,2.1569,1.7051
-0.95713,-2.1713,-0.5936
0.046794,2.1399,4.5903
-0.69412,1.1741,3.1373
0.76743,-0.29767,1.5438
-0.15829,2.6982,0.96092
-2.499,-1.321,-0.0067485
-0.31796,0.52543,0.79096
2.2658,-0.1854,0.65154
-0.37549,1.4771,6.8873
-0.19254,2.165,4.2223
-0.20093,-0.011373,1.6927
-0.075416,-1.6232,-5.6817
-2.4867,-2.5957,0.0026285
2.3303,-1.601,0.021891
2.1696,1.2704,0.23658
2.2369,2.628,0.0092382
-2.1619,-0.6366,-0.42118
2.8834,0.86876,0.027682
2.3785,-0.10662,0.45839
-2.9154,0.73728,-0.033094
-1.6134,0.1646,-2.6224
1.35,0.64449,2.4563
0.5302,-0.39939,0.53713
-1.535,-0.42624,-1.5174
-2.9389,0.65293,-0.033113
2.7479,-2.4273,-0.00030525
-2.7865,2.3174,0.00085235
-1.5184,-2.9465,0.0046927
1.8895,-2.157,-0.091329
2.2792,-2.4277,-0.0076411
-0.88464,0.56052,-1.3445
0.51109,1.0061,2.971
0.88816,-0.39979,1.9872
-2.1614,1.5116,-0.025485
-1.5493,0.90276,-1.189
2.1442,-2.4938,-0.013287
2.8325,-2.8112,-6.2888e-005
2.0124,2.0143,0.12396
-2.7009,0.27532,-0.13245
2.659,-1.0712,0.052811
1.8388,0.60839,1.3991
1.7377,1.7951,0.45899
-2.7026,-1.3008,-0.0065128
0.92074,-0.062068,2.5347
2.8371,1.4909,0.010348
0.40705,-1.2062,-4.2211
-1.4633,2.3194,0.34826
-0.31919,1.8959,6.0737
-2.41,2.1576,0.0091423
-2.8342,2.3949,0.00056283
2.3996,0.14464,0.41782
-2.2788,-1.9332,0.022683
1.2366,1.9882,1.3615
-2.791,1.547,-0.0058925
2.7427,-0.94278,0.048196
0.82946,-0.94197,-0.65819
-1.7012,1.7172,0.29144
1.3385,-1.327,-0.51798
0.49459,-0.47397,0.41814
-2.4476,-2.8558,0.0013793
-0.053125,-1.3304,-4.0956
-0.96146,-1.2759,0.99725
-1.9746,-0.60442,-0.66806
1.1859,-1.7779,-1.6816
0.99796,-0.3416,2.5881
-0.40023,-1.9486,-3.3299
-1.8408,0.69853,-1.2372
-1.3859,0.35807,-2.9138
2.6687,1.2868,0.034246
1.0753,2.7563,0.25318
1.652,0.64636,1.8493
2.688,-2.6422,-0.00032771
-1.3877,2.9201,0.061056
1.6332,-0.14787,2.7749
1.0854,-0.49839,2.4698
-0.7191,-1.7204,-1.5987
-0.70237,-2.822,-0.18906
-0.16607,-0.99976,0.43183
2.8551,0.33266,0.059614
2.0778,-0.55162,0.87521
-0.22789,1.9578,5.9076
2.9472,0.14369,0.042061
2.5526,1.4341,0.042342
0.40458,2.8127,0.54878
1.947,2.7577,0.018826
0.87808,-0.72256,0.84432
-0.14055,2.4713,2.0153
-2.9109,-2.0598,0.0011696
-0.17059,0.25795,0.93615
-2.6419,0.94818,-0.073434
2.3378,-2.3422,-0.0064729
-0.37336,-1.3186,-1.6491
2.9115,0.65255,0.033404
-1.4775,-2.2043,0.0036553
0.27003,1.9668,5.7072
2.022,2.0001,0.12281
-1.7777,0.26651,-2.0495
2.2497,-2.274,-0.012243
2.1381,2.3987,0.02928
-1.6928,-2.5381,0.016194
-0.15471,2.0102,5.6339
-0.18364,-0.51738,3.0323
0.016478,-2.2474,-3.0598
-2.2063,2.2229,0.02369
0.6177,-1.4082,-4.8376
2.1888,-2.6513,-0.0066736
-0.25348,1.3333,6.7032
-0.96601,-0.59268,1.4628
0.16188,2.3654,2.6826
1.6702,-2.5838,-0.079336
-1.3273,-0.72378,0.098663
2.188,-0.48024,0.69085
-1.5607,0.58593,-2.1543
-0.12357,2.3913,2.5289
2.6083,1.9073,0.012527
1.2535,1.4593,2.0591
2.3983,-2.6086,-0.0023976
-0.98453,-2.974,-0.037138
1.9686,0.044612,1.5169
-0.80303,-1.6402,-0.97677
0.20899,-1.2631,-4.6359
-2.5898,-2.4902,0.0022999
-2.59,-0.5411,-0.13607
-2.2597,-0.3419,-0.53399
2.3936,-0.87817,0.20968
-2.2789,0.41467,-0.56221
2.2502,-0.90855,0.31638
-2.7485,-2.146,0.0023508
-2.5404,1.4432,-0.022767
-0.26085,1.0095,3.658
1.1955,0.42814,2.9551
0.77216,2.2666,1.9463
0.97411,2.2525,1.4253
-0.1949,-2.152,-3.2324
-2.5912,1.2855,-0.036119
-1.1521,1.027,-0.19339
0.91453,0.18629,2.4252
1.2906,0.028864,3.5832
-0.072004,-0.01297,1.292
2.6159,-0.66431,0.12656
-2.2971,-1.5575,0.022644
1.1095,2.0355,1.6737
2.8209,-1.709,0.0035069
1.5621,0.50462,2.3923
-0.58229,0.060242,0.88525
-0.026135,0.90821,2.7621
1.4622,-1.1883,0.20369
-2.4623,1.9558,0.0063571
-0.66248,1.6518,5.0899
-1.9238,-2.3438,0.024799
2.431,2.2581,0.012147
2.9988,2.1855,0.00080203
-2.7787,0.26809,-0.096129
2.9857,0.066049,0.035578
2.2411,-2.5787,-0.0063596
2.9252,2.5363,0.00040578
0.38557,-0.41123,0.42035
-0.97293,1.3243,2.2094
-2.9181,-0.75564,-0.023988
2.5361,0.27888,0.23873
-0.15668,-0.020776,1.6044
-1.1462,2.705,0.25694
2.892,0.081379,0.055786
2.9555,-0.26494,0.039167
-0.44375,-1.7207,-3.3675
-1.8405,1.9965,0.15948
1.3598,0.17847,3.4285
1.9745,0.071247,1.4905
0.31177,-1.7203,-6.3272
0.52692,-2.1434,-3.3233
-2.6867,1.0998,-0.043348
0.65136,-1.6821,-4.9885
-0.56232,0.77945,0.96264
0.33185,-2.2345,-3.1286
-1.9848,-2.994,0.0035731
-0.49103,-0.069086,1.7817
-2.0408,1.001,-0.43793
-2.8925,-2.2819,0.00091044
2.7128,2.8551,0.00038985
-2.8145,-0.036709,-0.084985
2.1763,-1.5427,0.036113
2.0056,1.8815,0.16326
0.77384,-2.9866,-0.17364
-0.72166,2.4264,1.3844
1.0821,-0.72706,1.5453
0.79173,-1.5404,-4.097
0.42848,2.8904,0.39646
2.0981,-1.2993,0.15639
1.0947,-0.85125,0.94451
2.9216,-2.4961,-4.9996e-005
-1.4982,1.8681,0.62967
-2.4935,0.18752,-0.30678
1.8037,1.4329,0.57407
-2.15,-0.37263,-0.69348
-0.89772,-0.12902,-0.44884
0.52442,-2.1252,-3.4494
2.432,0.84117,0.19207
-2.0224,0.39546,-1.1603
2.5897,1.6986,0.021327
1.1141,-0.20268,3.215
-1.4381,0.41561,-2.7657
-1.5074,-1.0842,0.3795
2.4648,2.3113,0.0089171
1.7675,2.5549,0.073898
-1.927,0.10525,-1.5879
0.76203,2.4791,1.1288
0.98381,-0.66484,1.5174
1.44,1.9058,0.92777
0.60207,-2.49,-1.3172
2.5341,-2.6784,-0.00084801
0.16215,-2.2869,-2.8731
-0.71914,1.877,4.0466
-1.5354,2.3065,0.28663
1.2759,-0.73111,1.8896
-1.5065,-1.4829,0.33445
1.6035,-2.7008,-0.068149
1.1117,0.72167,2.3248
1.4801,2.8635,0.060396
-0.69652,-1.4388,-0.59272
2.2648,1.8366,0.065335
-0.23327,-2.4542,-1.5194
0.38561,-1.8757,-5.4773
0.19014,-0.8698,-0.56489
-1.1113,1.3604,1.5682
0.094637,1.7439,7.6151
-1.773,1.0686,-0.57098
-2.6851,1.807,-0.00062059
1.0714,2.6761,0.34204
-2.4507,2.4506,0.0044194
0.059718,0.68942,0.98182
-1.1036,-2.5351,-0.13593
2.1037,-2.1328,-0.032658
-0.77709,0.73435,-0.24231
2.9853,0.10406,0.035393
2.9431,-1.6408,0.0028439
-0.61197,1.1794,3.6944
-2.6122,1.486,-0.014707
-0.4776,1.8679,5.5089
-0.72237,-1.0856,1.9587
2.9163,1.3091,0.010357
-0.5209,-2.4082,-1.1455
1.4074,0.82384,2.0204
-2.5569,-2.277,0.0043403
2.8896,-0.019203,0.056895
-2.8655,-2.677,0.00039067
-2.1548,2.3608,0.023032
-0.20508,0.36514,0.8216
-0.033262,-2.5933,-1.1569
2.3859,-1.2686,0.084588
-1.3857,0.56517,-2.4638
-0.14473,-0.79013,2.105
0.93367,2.6292,0.52645
0.72255,-1.303,-3.7023
-1.7689,-0.3652,-1.4728
-2.8365,2.2571,0.00065098
0.66055,-1.7784,-4.6952
0.1195,-2.6771,-0.91134
2.1731,-0.34239,0.80243
0.28805,0.40116,-0.033173
1.0824,-0.77173,1.3267
-2.5306,-0.2619,-0.23736
-2.7129,1.4295,-0.013384
-2.772,2.7255,0.0003505
1.4542,2.6247,0.15741
0.080184,-1.5546,-6.205
-1.4402,1.5538,0.69443
2.9601,-0.85977,0.020547
1.5171,-2.3397,-0.26872
0.58227,-0.41643,0.65138
1.3843,-1.4329,-0.64006
-2.4312,-0.29422,-0.32745
0.84045,-2.2078,-1.9535
-0.28307,0.9132,2.7166
1.962,-1.1515,0.3486
-0.58582,2.3054,2.2709
1.2035,-1.5488,-1.5626
1.559,-1.2544,0.14414
-1.3354,-2.9634,-0.0015035
-0.75173,-0.3784,1.8907
-1.1742,-1.2548,0.93373
-1.5449,2.6201,0.11533
2.1611,-0.61663,0.64639
-0.12349,0.38998,0.67418
-0.062284,-1.3811,-4.5024
2.9384,-1.8979,0.00090827
2.1699,-2.8042,-0.0042955
-1.0083,1.4925,2.5389
0.8662,-1.9846,-2.7773
2.7132,0.25962,0.11712
-1.4915,0.47143,-2.5688
2.4929,2.3736,0.0065375
-0.10496,-0.34356,2.3485
-1.1295,-2.6681,-0.074266
1.5228,-2.2083,-0.3523
-0.86447,-0.62477,2.2416
2.3131,-2.8726,-0.0015576
2.0645,-1.2716,0.18651
-1.4979,-0.069722,-2.6475
1.3742,-1.7843,-0.95532
-1.7023,2.858,0.029316
0.55941,-1.1736,-3.5777
2.8062,2.3758,0.0013223
-1.8598,-2.9892,0.0046098
1.2706,2.2064,0.82935
-2.2902,-2.7659,0.0032067
0.58917,0.62588,0.886
0.098594,-2.955,-0.30874
1.1336,2.6761,0.29867
2.2412,-2.3203,-0.011872
-0.87258,-1.5484,-0.38203
0.362,0.67636,0.69105
-1.1951,1.7889,1.6368
1.7738,1.6866,0.47328
-0.89341,-2.6742,-0.19235
1.2522,2.9576,0.07604
-2.0251,-2.3186,0.021989
2.4773,-0.11006,0.32182
2.1108,1.8595,0.11483
-1.8794,-1.5168,0.12266
-2.6749,0.65377,-0.10588
1.6634,0.066385,2.6957
-2.8335,2.9423,0.00011167
0.0056395,-1.008,-0.84836
-1.9567,0.75382,-0.89417
0.45081,1.5059,6.5307
-2.0789,-0.85928,-0.25331
-2.1363,2.1036,0.038914
-0.97278,-1.3488,0.68827
-2.9639,1.8115,-0.00061241
-0.01555,0.22706,0.60301
2.2255,1.3371,0.17642
1.0085,-1.927,-2.2707
0.30297,2.7593,0.72012
0.57613,1.8514,5.0825
2.9072,2.3155,0.00092195
-1.717,-2.7922,0.0090623
-0.29326,-2.9172,-0.27543
-0.15774,2.7072,0.93304
-1.5063,-0.68146,-0.52004
-0.4114,1.9853,5.0506
1.9479,-0.28201,1.4915
-0.71664,2.5552,0.95222
1.4451,1.4258,1.4008
2.6815,0.060598,0.14351
1.7513,-0.28696,2.198
2.0952,-0.65742,0.73668
1.4303,2.8586,0.071156
0.13979,-0.42051,1.1625
-1.7571,-1.0596,0.025771
-2.3348,-0.74874,-0.20386
-1.0206,-0.94737,1.8376
1.9027,0.19011,1.6956
0.12673,1.6459,7.8782
-2.2784,0.7527,-0.38049
-0.92011,-0.99228,2.1188
0.4477,2.1836,3.4526
-1.8086,1.0347,-0.61372
2.411,-1.8051,0.0028719
-1.2103,-0.020878,-2.5463
2.3394,0.0084875,0.52641
-1.338,0.20375,-3.0404
0.4455,-0.52317,0.3241
-2.9114,1.2166,-0.012181
0.040483,-0.7124,1.3121
-2.6104,-0.84852,-0.065168
-1.5945,-1.779,0.13987
1.8827,-0.63939,1.2476
-2.6785,-0.74969,-0.065061
1.65,-2.0082,-0.30269
2.4733,-1.0848,0.10401
-1.0213,-1.7746,-0.43476
1.6033,-2.5802,-0.10193
2.7002,-2.0507,0.00022998
-1.2813,1.1228,-0.084929
-2.1531,0.07252,-0.91688
1.328,2.5731,0.26314
1.3926,1.4991,1.5203
-0.55608,-1.563,-2.1244
0.1251,-1.6855,-6.4039
2.0543,0.9776,0.51969
1.8974,1.7633,0.28745
-0.18537,-1.1429,-1.078
1.1255,2.9211,0.11938
1.6196,1.9775,0.49787
1.2365,0.57202,2.6634
1.5172,-0.019667,3.2142
2.1908,-2.5918,-0.0079585
2.8113,-2.4075,-0.00016518
0.28186,-0.58218,0.49147
-2.3578,1.345,-0.060379
0.68209,1.6978,5.015
0.39972,1.8679,5.9051
0.46066,2.6642,0.90126
2.2287,0.045613,0.75014
1.7329,-0.16182,2.3868
1.9728,-1.0651,0.44584
2.8569,-1.3307,0.011779
-2.563,1.5073,-0.015359
1.9871,2.534,0.03538
-1.0379,1.8244,2.3451
0.2295,-0.22023,0.54572
1.9245,2.7114,0.024406
-2.5424,1.252,-0.048122
-1.5904,-0.60663,-0.87532
-1.3913,1.9951,0.7836
2.9722,0.89851,0.017284
1.2237,2.5938,0.3201
1.1259,0.41012,2.8842
-0.71491,0.80748,0.42262
-0.82063,-0.55428,2.2611
-0.7878,-0.18961,0.64602
0.020483,2.4632,2.1015
-1.7614,-0.96838,-0.095435
0.44475,-0.078405,0.2806
-1.4267,0.47756,-2.6547
2.27,-2.6343,-0.0045533
-0.35474,-2.4945,-1.1721
0.37943,0.23586,0.0093839
1.6083,-1.6015,-0.32936
0.52417,-0.24616,0.53824
2.1659,0.96502,0.38395
-0.87673,-0.91688,2.422
-1.4777,2.7152,0.10275
-1.2108,-2.0496,-0.18516
-0.83222,1.4498,3.6321
1.2354,1.2054,2.1265
-2.9626,-0.75393,-0.019734
2.409,-1.0899,0.12838
0.5825,-1.2132,-3.807
-2.2499,-0.66987,-0.31302
1.9061,2.8871,0.013188
2.1719,-2.4971,-0.011486
-0.97373,-1.5832,-0.1786
-1.0932,2.9067,0.13475
0.28951,1.4955,7.3
2.0511,-1.9987,-0.046987
2.4186,-2.3693,-0.0037948
1.4706,1.3762,1.3554
1.3048,-2.1994,-0.70345
-0.32527,0.052723,1.6263
0.18294,2.1583,4.2888
1.0663,1.835,2.4109
0.18746,2.7354,0.83525
-2.5999,0.24911,-0.20155
-1.31,-0.1146,-2.5018
1.1092,-1.7504,-2.0789
0.64897,-1.0429,-2.1747
2.2851,-2.1996,-0.01084
-2.3856,2.7547,0.0024778
-2.0826,-2.0848,0.032288
-2.0667,-2.4626,0.014036
-0.27345,1.0134,3.6746
1.9878,1.7414,0.21845
1.2763,-0.16441,3.4929
1.2515,2.7484,0.17418
0.034653,-1.1697,-2.8979
1.7389,-1.5817,-0.14184
-1.5942,-0.2118,-2.178
0.71632,0.69198,1.42
-2.2643,-2.2572,0.013308
-1.2932,1.4144,0.9215
-0.53215,1.9739,4.5733
2.6107,-0.6056,0.13873
-2.6867,0.42712,-0.12772
1.486,-1.0785,0.60162
-0.042394,-1.6701,-5.8916
2.6356,-0.10617,0.17254
0.23998,-1.6737,-6.5016
-2.4243,-2.639,0.0029361
1.9171,1.6289,0.32434
-1.8258,2.3707,0.089352
1.1058,0.94108,2.2672
2.9423,-2.7978,-2.4029e-005
-0.45448,-0.060098,1.8648
0.50103,-2.5004,-1.4056
0.96093,-2.6862,-0.40748
0.34098,1.2722,5.8152
-0.072536,0.7056,1.2476
-1.7173,0.87395,-1.0853
-0.71615,-2.3777,-0.80966
-0.73493,-1.4228,-0.32538
-1.5523,0.73754,-1.7299
0.13757,-0.52057,1.1984
-1.6932,2.1513,0.23013
2.166,-1.2964,0.1381
0.69236,1.6769,4.9995
2.7291,2.5176,0.0012608
-0.69111,-2.0241,-1.6628
1.7805,-2.3171,-0.10714
-2.0471,-0.86503,-0.25867
2.0866,0.49669,0.87891
0.51707,2.555,1.2221
0.45047,-2.9401,-0.29874
1.8563,0.65285,1.284
-0.12052,-1.3894,-4.1883
-1.4514,-0.11394,-2.5817
-1.636,-2.7084,0.010011
-1.9845,-1.4493,0.080417
-1.8125,0.63416,-1.4281
1.9422,1.8637,0.21098
1.8134,1.2487,0.67958
2.1563,1.6865,0.12964
-1.7772,2.9601,0.014874
-2.4383,0.90371,-0.17193
-1.7089,-1.5368,0.19878
-0.96187,-1.8128,-0.65366
0.041,2.7045,0.963
-0.63236,0.50679,-0.15171
0.63922,1.2879,4.6442
-0.59078,2.1521,3.1622
2.5229,1.505,0.041786
-1.2864,1.7809,1.2756
-2.1434,0.027301,-0.93803
0.66413,1.2228,4.1675
-0.69996,1.3721,4.3138
2.3237,-2.6649,-0.0030984
-2.1707,2.1784,0.030133
-0.46952,-0.53211,3.6553
2.7548,1.5015,0.014913
2.886,-1.5989,0.0042563
-2.4226,-0.69251,-0.18052
0.0016353,0.42154,0.40838
2.8598,-0.042869,0.065553
-0.5947,2.9699,0.24109
-1.434,0.99195,-0.87231
2.7855,1.0269,0.033377
-1.205,0.18676,-2.8721
-2.9912,2.3027,0.00021976
-0.5737,-1.1928,0.76702
2.7035,-0.23611,0.12519
-1.2741,-2.4922,-0.059044
0.49309,-2.0816,-3.8305
-2.5614,0.48339,-0.19993
-1.2779,-0.82848,0.61325
1.3489,2.1499,0.76812
-0.91251,2.7705,0.32938
2.7214,-1.7638,0.0037364
1.6095,0.69319,1.863
2.5135,0.61522,0.19207
1.2128,1.462,2.2275
-0.68939,-1.491,-0.93749
-2.7794,-0.16726,-0.09456
0.87043,-1.3262,-2.895
0.10717,-1.526,-6.187
-1.215,0.90284,-1.0067
2.3484,2.1666,0.022347
-1.7405,-0.60544,-0.87776
2.3273,-1.4608,0.048079
2.8008,0.71494,0.05133
-2.0079,1.9572,0.078845
0.93416,0.27872,2.428
-1.492,-2.7591,0.0039995
-1.5997,-0.83332,-0.2045
0.80073,2.9166,0.22653
-1.7571,1.5425,0.14033
2.318,-0.16662,0.5545
-2.0465,1.8655,0.064354
-0.14095,-2.3023,-2.4624
2.2543,0.81112,0.36738
-2.4163,2.4506,0.0053116
-2.7899,-2.7615,0.00043472
2.9314,1.1171,0.014116
-0.73986,0.025946,0.035099
1.581,-2.7068,-0.072488
1.3556,1.208,1.774
-0.24666,0.49377,0.79356
-0.96546,-1.9762,-0.69474
-0.60484,2.5187,1.2346
-1.6437,-0.83396,-0.25162
-1.0526,-2.4985,-0.19096
0.075993,1.9972,5.8408
2.4277,1.3416,0.083483
-0.70203,-1.2119,1.0374
1.1503,2.2827,0.92152
2.5473,-2.5125,-0.0012322
-0.10396,-2.2304,-2.9769
-1.4825,2.3038,0.33997
-1.8223,-2.2719,0.032976
0.26217,-1.1123,-3.2147
-0.70775,1.7492,4.5755
2.0351,1.0814,0.47046
-0.49847,0.85734,1.6879
-1.7155,0.70362,-1.5132
1.0511,0.60614,2.3665
-0.92214,-0.81359,2.2915
-1.9711,1.7722,0.085045
-0.043999,-0.87226,0.82995
1.6504,-1.5792,-0.2473
2.069,1.8992,0.12516
2.0774,-0.77888,0.64685
-0.70062,2.168,2.653
-0.21654,0.42329,0.78517
1.1718,2.7655,0.19772
0.27788,0.81946,1.6074
0.42535,2.5627,1.2985
2.1826,-1.981,-0.021213
-1.9278,-1.539,0.10377
1.5107,-1.8052,-0.58836
